date,count,cumulative,package
2020-10-25,9074,6846922,sp
2020-10-26,17051,6863973,sp
2020-10-27,18587,6882560,sp
2020-10-28,16943,6899503,sp
2020-10-29,16968,6916471,sp
2020-10-30,14998,6931469,sp
2020-10-31,8740,6940209,sp
2020-11-01,9152,6949361,sp
2020-11-02,18135,6967496,sp
2020-11-03,18803,6986299,sp
2020-11-04,18182,7004481,sp
2020-11-05,17347,7021828,sp
2020-11-06,15618,7037446,sp
2020-11-07,8582,7046028,sp
2020-11-08,9505,7055533,sp
2020-11-09,17743,7073276,sp
2020-11-10,18097,7091373,sp
2020-11-11,16235,7107608,sp
2020-11-12,16601,7124209,sp
2020-11-13,14920,7139129,sp
2020-11-14,8684,7147813,sp
2020-11-15,9055,7156868,sp
2020-11-16,17286,7174154,sp
2020-11-17,18033,7192187,sp
2020-11-18,17923,7210110,sp
2020-11-19,17804,7227914,sp
2020-11-20,15663,7243577,sp
2020-11-21,8374,7251951,sp
2020-11-22,9147,7261098,sp
2020-11-23,16733,7277831,sp
2020-11-24,17126,7294957,sp
2020-11-25,13593,7308550,sp
2020-11-26,13623,7322173,sp
2020-11-27,12170,7334343,sp
2020-11-28,8090,7342433,sp
2020-11-29,8780,7351213,sp
2020-11-30,16537,7367750,sp
2020-12-01,16462,7384212,sp
2020-12-02,16837,7401049,sp
2020-12-03,16424,7417473,sp
2020-12-04,15067,7432540,sp
2020-12-05,8369,7440909,sp
2020-12-06,9388,7450297,sp
2020-12-07,15404,7465701,sp
2020-12-08,15732,7481433,sp
2020-12-09,15456,7496889,sp
2020-12-10,14334,7511223,sp
2020-12-11,13093,7524316,sp
2020-12-12,7757,7532073,sp
2020-12-13,7476,7539549,sp
2020-12-14,14033,7553582,sp
2020-12-15,14271,7567853,sp
2020-12-16,14121,7581974,sp
2020-12-17,13174,7595148,sp
2020-12-18,11635,7606783,sp
2020-12-19,6490,7613273,sp
2020-12-20,6542,7619815,sp
2020-12-21,11311,7631126,sp
2020-12-22,10725,7641851,sp
2020-12-23,9674,7651525,sp
2020-12-24,6608,7658133,sp
2020-12-25,4886,7663019,sp
2020-12-26,5243,7668262,sp
2020-12-27,5471,7673733,sp
2020-12-28,8643,7682376,sp
2020-12-29,8263,7690639,sp
2020-12-30,8375,7699014,sp
2020-12-31,6157,7705171,sp
2021-01-01,5008,7710179,sp
2021-01-02,6096,7716275,sp
2021-01-03,6703,7722978,sp
2021-01-04,12111,7735089,sp
2021-01-05,13047,7748136,sp
2021-01-06,13238,7761374,sp
2021-01-07,12950,7774324,sp
2021-01-08,12174,7786498,sp
2021-01-09,7609,7794107,sp
2021-01-10,9654,7803761,sp
2021-01-11,20108,7823869,sp
2021-01-12,19123,7842992,sp
2021-01-13,18546,7861538,sp
2021-01-14,16913,7878451,sp
2021-01-15,15457,7893908,sp
2021-01-16,8919,7902827,sp
2021-01-17,9509,7912336,sp
2021-01-18,16196,7928532,sp
2021-01-19,18152,7946684,sp
2021-01-20,18136,7964820,sp
2021-01-21,17665,7982485,sp
2021-01-22,15209,7997694,sp
2021-01-23,8459,8006153,sp
2021-01-24,9469,8015622,sp
2021-01-25,16191,8031813,sp
2021-01-26,15681,8047494,sp
2021-01-27,16476,8063970,sp
2021-01-28,16095,8080065,sp
2021-01-29,14845,8094910,sp
2021-01-30,8528,8103438,sp
2021-01-31,9218,8112656,sp
2021-02-01,16521,8129177,sp
2021-02-02,17274,8146451,sp
2021-02-03,16606,8163057,sp
2021-02-04,17928,8180985,sp
2021-02-05,16181,8197166,sp
2021-02-06,8351,8205517,sp
2021-02-07,8517,8214034,sp
2021-02-08,16303,8230337,sp
2021-02-09,16466,8246803,sp
2021-02-10,15796,8262599,sp
2021-02-11,15650,8278249,sp
2021-02-12,13470,8291719,sp
2021-02-13,7818,8299537,sp
2021-02-14,7599,8307136,sp
2021-02-15,13966,8321102,sp
2021-02-16,15047,8336149,sp
2021-02-17,15338,8351487,sp
2021-02-18,15943,8367430,sp
2021-02-19,14797,8382227,sp
2021-02-20,8841,8391068,sp
2021-02-21,8971,8400039,sp
2021-02-22,16677,8416716,sp
2021-02-23,17484,8434200,sp
2021-02-24,17078,8451278,sp
2021-02-25,16871,8468149,sp
2021-02-26,15313,8483462,sp
2021-02-27,9386,8492848,sp
2021-02-28,9838,8502686,sp
2021-03-01,17606,8520292,sp
2021-03-02,18481,8538773,sp
2021-03-03,18549,8557322,sp
2021-03-04,18597,8575919,sp
2021-03-05,16532,8592451,sp
2021-03-06,9805,8602256,sp
2021-03-07,10297,8612553,sp
2021-03-08,17768,8630321,sp
2021-03-09,19194,8649515,sp
2021-03-10,20188,8669703,sp
2021-03-11,19469,8689172,sp
2021-03-12,17175,8706347,sp
2021-03-13,10292,8716639,sp
2021-03-14,10754,8727393,sp
2021-03-15,18179,8745572,sp
2021-03-16,18629,8764201,sp
2021-03-17,18869,8783070,sp
2021-03-18,18481,8801551,sp
2021-03-19,15414,8816965,sp
2021-03-20,9322,8826287,sp
2021-03-21,9789,8836076,sp
2021-03-22,17744,8853820,sp
2021-03-23,18241,8872061,sp
2021-03-24,19057,8891118,sp
2021-03-25,18839,8909957,sp
2021-03-26,15157,8925114,sp
2021-03-27,9499,8934613,sp
2021-03-28,9624,8944237,sp
2021-03-29,16835,8961072,sp
2021-03-30,18049,8979121,sp
2021-03-31,18674,8997795,sp
2021-04-01,16344,9014139,sp
2021-04-02,13248,9027387,sp
2021-04-03,8119,9035506,sp
2021-04-04,7996,9043502,sp
2021-04-05,14040,9057542,sp
2021-04-06,17184,9074726,sp
2021-04-07,18326,9093052,sp
2021-04-08,17874,9110926,sp
2021-04-09,16182,9127108,sp
2021-04-10,9050,9136158,sp
2021-04-11,9482,9145640,sp
2021-04-12,16719,9162359,sp
2021-04-13,17976,9180335,sp
2021-04-14,17078,9197413,sp
2021-04-15,16986,9214399,sp
2021-04-16,14835,9229234,sp
2021-04-17,8515,9237749,sp
2021-04-18,9023,9246772,sp
2021-04-19,16171,9262943,sp
2021-04-20,17475,9280418,sp
2021-04-21,17027,9297445,sp
2021-04-22,16226,9313671,sp
2021-04-23,15628,9329299,sp
2021-04-24,8608,9337907,sp
2021-04-25,9249,9347156,sp
2021-04-26,16616,9363772,sp
2021-04-27,16836,9380608,sp
2021-04-28,17236,9397844,sp
2021-04-29,16373,9414217,sp
2021-04-30,14809,9429026,sp
2021-05-01,7802,9436828,sp
2021-05-02,8649,9445477,sp
2021-05-03,15160,9460637,sp
2021-05-04,16645,9477282,sp
2021-05-05,15771,9493053,sp
2021-05-06,15362,9508415,sp
2021-05-07,13923,9522338,sp
2021-05-08,8331,9530669,sp
2021-05-09,8287,9538956,sp
2021-05-10,14598,9553554,sp
2021-05-11,15067,9568621,sp
2021-05-12,16040,9584661,sp
2021-05-13,14987,9599648,sp
2021-05-14,13277,9612925,sp
2021-05-15,7995,9620920,sp
2021-05-16,7882,9628802,sp
2021-05-17,15718,9644520,sp
2021-05-18,15963,9660483,sp
2021-05-19,17064,9677547,sp
2021-05-20,16188,9693735,sp
2021-05-21,15845,9709580,sp
2021-05-22,8867,9718447,sp
2021-05-23,9387,9727834,sp
2021-05-24,15349,9743183,sp
2021-05-25,16552,9759735,sp
2021-05-26,16794,9776529,sp
2021-05-27,15639,9792168,sp
2021-05-28,13407,9805575,sp
2021-05-29,8195,9813770,sp
2021-05-30,7877,9821647,sp
2021-05-31,12923,9834570,sp
2021-06-01,15441,9850011,sp
2021-06-02,16117,9866128,sp
2021-06-03,15298,9881426,sp
2021-06-04,14726,9896152,sp
2021-06-05,9252,9905404,sp
2021-06-06,8497,9913901,sp
2021-06-07,16120,9930021,sp
2021-06-08,17228,9947249,sp
2021-06-09,17292,9964541,sp
2021-06-10,16039,9980580,sp
2021-06-11,14807,9995387,sp
2021-06-12,7484,10002871,sp
2021-06-13,8600,10011471,sp
2021-06-14,15873,10027344,sp
2021-06-15,18559,10045903,sp
2021-06-16,16296,10062199,sp
2021-06-17,16677,10078876,sp
2021-06-18,14210,10093086,sp
2021-06-19,7980,10101066,sp
2021-06-20,7585,10108651,sp
2021-06-21,14650,10123301,sp
2021-06-22,16103,10139404,sp
2021-06-23,15633,10155037,sp
2021-06-24,15898,10170935,sp
2021-06-25,13351,10184286,sp
2021-06-26,6960,10191246,sp
2021-06-27,7230,10198476,sp
2021-06-28,14831,10213307,sp
2021-06-29,15477,10228784,sp
2021-06-30,15398,10244182,sp
2021-07-01,15545,10259727,sp
2021-07-02,13077,10272804,sp
2021-07-03,7074,10279878,sp
2021-07-04,6754,10286632,sp
2021-07-05,11791,10298423,sp
2021-07-06,14394,10312817,sp
2021-07-07,15226,10328043,sp
2021-07-08,15137,10343180,sp
2021-07-09,13057,10356237,sp
2021-07-10,7019,10363256,sp
2021-07-11,6761,10370017,sp
2021-07-12,14791,10384808,sp
2021-07-13,14322,10399130,sp
2021-07-14,15379,10414509,sp
2021-07-15,14561,10429070,sp
2021-07-16,12071,10441141,sp
2021-07-17,6800,10447941,sp
2021-07-18,7047,10454988,sp
2021-07-19,14544,10469532,sp
2021-07-20,14376,10483908,sp
2021-07-21,13569,10497477,sp
2021-07-22,14420,10511897,sp
2021-07-23,12705,10524602,sp
2021-07-24,6446,10531048,sp
2021-07-25,7176,10538224,sp
2021-07-26,14930,10553154,sp
2021-07-27,14060,10567214,sp
2021-07-28,14255,10581469,sp
2021-07-29,14193,10595662,sp
2021-07-30,12520,10608182,sp
2021-07-31,6527,10614709,sp
2021-08-01,6538,10621247,sp
2021-08-02,13529,10634776,sp
2021-08-03,13696,10648472,sp
2021-08-04,12655,10661127,sp
2021-08-05,13418,10674545,sp
2021-08-06,12588,10687133,sp
2021-08-07,6396,10693529,sp
2021-08-08,6839,10700368,sp
2021-08-09,13551,10713919,sp
2021-08-10,14235,10728154,sp
2021-08-11,13744,10741898,sp
2021-08-12,13618,10755516,sp
2021-08-13,12047,10767563,sp
2021-08-14,7104,10774667,sp
2021-08-15,7131,10781798,sp
2021-08-16,14095,10795893,sp
2021-08-17,14396,10810289,sp
2021-08-18,14978,10825267,sp
2021-08-19,14689,10839956,sp
2021-08-20,12262,10852218,sp
2021-08-21,6765,10858983,sp
2021-08-22,7354,10866337,sp
2021-08-23,14713,10881050,sp
2021-08-24,14973,10896023,sp
2021-08-25,15496,10911519,sp
2021-08-26,15622,10927141,sp
2021-08-27,13500,10940641,sp
2021-08-28,7722,10948363,sp
2021-08-29,7467,10955830,sp
2021-08-30,15427,10971257,sp
2021-08-31,18106,10989363,sp
2021-09-01,19588,11008951,sp
2021-09-02,18221,11027172,sp
2021-09-03,15385,11042557,sp
2021-09-04,7697,11050254,sp
2021-09-05,7752,11058006,sp
2021-09-06,14096,11072102,sp
2021-09-07,17472,11089574,sp
2021-09-08,19974,11109548,sp
2021-09-09,19636,11129184,sp
2021-09-10,14765,11143949,sp
2021-09-11,7755,11151704,sp
2021-09-12,8614,11160318,sp
2021-09-13,18227,11178545,sp
2021-09-14,19938,11198483,sp
2021-09-15,20343,11218826,sp
2021-09-16,18544,11237370,sp
2021-09-17,15165,11252535,sp
2021-09-18,8527,11261062,sp
2021-09-19,9277,11270339,sp
2021-09-20,19061,11289400,sp
2021-09-21,17955,11307355,sp
2021-09-22,18632,11325987,sp
2021-09-23,18697,11344684,sp
2021-09-24,18314,11362998,sp
2021-09-25,9278,11372276,sp
2021-09-26,9987,11382263,sp
2021-09-27,18903,11401166,sp
2021-09-28,18522,11419688,sp
2021-09-29,19342,11439030,sp
2021-09-30,19893,11458923,sp
2021-10-01,17166,11476089,sp
2021-10-02,8470,11484559,sp
2021-10-03,9570,11494129,sp
2021-10-04,19926,11514055,sp
2021-10-05,19918,11533973,sp
2021-10-06,20098,11554071,sp
2021-10-07,20740,11574811,sp
2021-10-08,16923,11591734,sp
2021-10-09,8771,11600505,sp
2021-10-10,9644,11610149,sp
2021-10-11,18025,11628174,sp
2021-10-12,19079,11647253,sp
2021-10-13,20361,11667614,sp
2021-10-14,19195,11686809,sp
2021-10-15,16599,11703408,sp
2021-10-16,9677,11713085,sp
2021-10-17,9916,11723001,sp
2021-10-18,20919,11743920,sp
2021-10-19,20605,11764525,sp
2021-10-20,21785,11786310,sp
2021-10-21,20651,11806961,sp
2021-10-22,17346,11824307,sp
2021-10-23,9142,11833449,sp
2021-10-24,9853,11843302,sp
2021-10-25,19602,11862904,sp
2021-10-26,22204,11885108,sp
2021-10-27,21953,11907061,sp
2021-10-28,20921,11927982,sp
2021-10-29,17413,11945395,sp
2021-10-30,9937,11955332,sp
2021-10-31,9386,11964718,sp
2021-11-01,17576,11982294,sp
2021-11-02,18832,12001126,sp
2021-11-03,19327,12020453,sp
2021-11-04,19402,12039855,sp
2021-11-05,17038,12056893,sp
2021-11-06,9655,12066548,sp
2021-11-07,9968,12076516,sp
2021-11-08,20559,12097075,sp
2021-11-09,20679,12117754,sp
2021-11-10,20298,12138052,sp
2021-11-11,19796,12157848,sp
2021-11-12,18430,12176278,sp
2021-11-13,9698,12185976,sp
2021-11-14,12448,12198424,sp
2021-11-15,31595,12230019,sp
2021-11-16,28863,12258882,sp
2021-11-17,27191,12286073,sp
2021-11-18,25498,12311571,sp
2021-11-19,21680,12333251,sp
2021-11-20,11818,12345069,sp
2021-11-21,12671,12357740,sp
2021-11-22,23012,12380752,sp
2021-11-23,23631,12404383,sp
2021-11-24,21633,12426016,sp
2021-11-25,19646,12445662,sp
2021-11-26,16787,12462449,sp
2021-11-27,10626,12473075,sp
2021-11-28,11204,12484279,sp
2021-11-29,22763,12507042,sp
2021-11-30,22976,12530018,sp
2021-12-01,22704,12552722,sp
2021-12-02,23420,12576142,sp
2021-12-03,22038,12598180,sp
2021-12-04,11633,12609813,sp
2021-12-05,11339,12621152,sp
2021-12-06,21954,12643106,sp
2021-12-07,21565,12664671,sp
2021-12-08,20947,12685618,sp
2021-12-09,21531,12707149,sp
2021-12-10,18309,12725458,sp
2021-12-11,10467,12735925,sp
2021-12-12,10274,12746199,sp
2021-12-13,20859,12767058,sp
2021-12-14,22173,12789231,sp
2021-12-15,18494,12807725,sp
2021-12-16,18115,12825840,sp
2021-12-17,16542,12842382,sp
2021-12-18,8341,12850723,sp
2021-12-19,8837,12859560,sp
2021-12-20,16333,12875893,sp
2021-12-21,16316,12892209,sp
2021-12-22,16035,12908244,sp
2021-12-23,13839,12922083,sp
2021-12-24,9223,12931306,sp
2021-12-25,5959,12937265,sp
2021-12-26,6292,12943557,sp
2021-12-27,11262,12954819,sp
2021-12-28,12104,12966923,sp
2021-12-29,12286,12979209,sp
2021-12-30,9484,12988693,sp
2021-12-31,7272,12995965,sp
2022-01-01,5910,13001875,sp
2022-01-02,6931,13008806,sp
2022-01-03,13226,13022032,sp
2022-01-04,15882,13037914,sp
2022-01-05,17354,13055268,sp
2022-01-06,16487,13071755,sp
2022-01-07,14465,13086220,sp
2022-01-08,8250,13094470,sp
2022-01-09,8128,13102598,sp
2022-01-10,16708,13119306,sp
2022-01-11,18048,13137354,sp
2022-01-12,17773,13155127,sp
2022-01-13,16849,13171976,sp
2022-01-14,15118,13187094,sp
2022-01-15,8515,13195609,sp
2022-01-16,8521,13204130,sp
2022-01-17,15950,13220080,sp
2022-01-18,18617,13238697,sp
2022-01-19,19401,13258098,sp
2022-01-20,19196,13277294,sp
2022-01-21,16768,13294062,sp
2022-01-22,9581,13303643,sp
2022-01-23,9438,13313081,sp
2022-01-24,19284,13332365,sp
2022-01-25,20752,13353117,sp
2022-01-26,19791,13372908,sp
2022-01-27,20345,13393253,sp
2022-01-28,16925,13410178,sp
2022-01-29,9411,13419589,sp
2022-01-30,9473,13429062,sp
2022-01-31,16666,13445728,sp
2022-02-01,19105,13464833,sp
2022-02-02,19004,13483837,sp
2022-02-03,18113,13501950,sp
2022-02-04,16783,13518733,sp
2022-02-05,9063,13527796,sp
2022-02-06,9143,13536939,sp
2022-02-07,18476,13555415,sp
2022-02-08,19207,13574622,sp
2022-02-09,18892,13593514,sp
2022-02-10,17316,13610830,sp
2022-02-11,15711,13626541,sp
2022-02-12,7625,13634166,sp
2022-02-13,8237,13642403,sp
2022-02-14,17284,13659687,sp
2022-02-15,17694,13677381,sp
2022-02-16,18277,13695658,sp
2022-02-17,18205,13713863,sp
2022-02-18,15749,13729612,sp
2022-02-19,8579,13738191,sp
2022-02-20,8722,13746913,sp
2022-02-21,17009,13763922,sp
2022-02-22,18147,13782069,sp
2022-02-23,17854,13799923,sp
2022-02-24,17340,13817263,sp
2022-02-25,14722,13831985,sp
2022-02-26,8015,13840000,sp
2022-02-27,8550,13848550,sp
2022-02-28,17184,13865734,sp
2022-03-01,17514,13883248,sp
2022-03-02,20591,13903839,sp
2022-03-03,19055,13922894,sp
2022-03-04,16619,13939513,sp
2022-03-05,7544,13947057,sp
2022-03-06,8438,13955495,sp
2022-03-07,18267,13973762,sp
2022-03-08,18742,13992504,sp
2022-03-09,20475,14012979,sp
2022-03-10,21005,14033984,sp
2022-03-11,16652,14050636,sp
2022-03-12,8569,14059205,sp
2022-03-13,9096,14068301,sp
2022-03-14,19806,14088107,sp
2022-03-15,20168,14108275,sp
2022-03-16,21259,14129534,sp
2022-03-17,19813,14149347,sp
2022-03-18,16294,14165641,sp
2022-03-19,8502,14174143,sp
2022-03-20,8991,14183134,sp
2022-03-21,20087,14203221,sp
2022-03-22,19998,14223219,sp
2022-03-23,19117,14242336,sp
2022-03-24,19666,14262002,sp
2022-03-25,15819,14277821,sp
2022-03-26,8653,14286474,sp
2022-03-27,9142,14295616,sp
2022-03-28,18645,14314261,sp
2022-03-29,19007,14333268,sp
2022-03-30,19470,14352738,sp
2022-03-31,18704,14371442,sp
2022-04-01,15754,14387196,sp
2022-04-02,8346,14395542,sp
2022-04-03,9172,14404714,sp
2022-04-04,18441,14423155,sp
2022-04-05,19228,14442383,sp
2022-04-06,19442,14461825,sp
2022-04-07,17631,14479456,sp
2022-04-08,14509,14493965,sp
2022-04-09,8083,14502048,sp
2022-04-10,9019,14511067,sp
2022-04-11,17317,14528384,sp
2022-04-12,17582,14545966,sp
2022-04-13,16956,14562922,sp
2022-04-14,15800,14578722,sp
2022-04-15,11196,14589918,sp
2022-04-16,7556,14597474,sp
2022-04-17,8182,14605656,sp
2022-04-18,14292,14619948,sp
2022-04-19,18137,14638085,sp
2022-04-20,23826,14661911,sp
2022-04-21,23100,14685011,sp
2022-04-22,17088,14702099,sp
2022-04-23,10764,14712863,sp
2022-04-24,11575,14724438,sp
2022-04-25,22350,14746788,sp
2022-04-26,23302,14770090,sp
2022-04-27,21438,14791528,sp
2022-04-28,20922,14812450,sp
2022-04-29,18219,14830669,sp
2022-04-30,9258,14839927,sp
2022-05-01,10100,14850027,sp
2022-05-02,19483,14869510,sp
2022-05-03,19623,14889133,sp
2022-05-04,21101,14910234,sp
2022-05-05,20210,14930444,sp
2022-05-06,18085,14948529,sp
2022-05-07,10257,14958786,sp
2022-05-08,10239,14969025,sp
2022-05-09,20751,14989776,sp
2022-05-10,21634,15011410,sp
2022-05-11,21440,15032850,sp
2022-05-12,20705,15053555,sp
2022-05-13,17895,15071450,sp
2022-05-14,8449,15079899,sp
2022-05-15,8968,15088867,sp
2022-05-16,18665,15107532,sp
2022-05-17,21111,15128643,sp
2022-05-18,20218,15148861,sp
2022-05-19,19658,15168519,sp
2022-05-20,16054,15184573,sp
2022-05-21,8838,15193411,sp
2022-05-22,9101,15202512,sp
2022-05-23,18719,15221231,sp
2022-05-24,18763,15239994,sp
2022-05-25,19986,15259980,sp
2022-05-26,16192,15276172,sp
2022-05-27,14765,15290937,sp
2022-05-28,8416,15299353,sp
2022-05-29,9211,15308564,sp
2022-05-30,16492,15325056,sp
2022-05-31,18129,15343185,sp
2022-06-01,17723,15360908,sp
2022-06-02,16543,15377451,sp
2022-06-03,14405,15391856,sp
2022-06-04,8315,15400171,sp
2022-06-05,9595,15409766,sp
2022-06-06,21950,15431716,sp
2022-06-07,23547,15455263,sp
2022-06-08,25767,15481030,sp
2022-06-09,21007,15502037,sp
2022-06-10,17647,15519684,sp
2022-06-11,9442,15529126,sp
2022-06-12,9567,15538693,sp
2022-06-13,19376,15558069,sp
2022-06-14,22320,15580389,sp
2022-06-15,19768,15600157,sp
2022-06-16,17722,15617879,sp
2022-06-17,15511,15633390,sp
2022-06-18,8270,15641660,sp
2022-06-19,8716,15650376,sp
2022-06-20,17193,15667569,sp
2022-06-21,18124,15685693,sp
2022-06-22,20460,15706153,sp
2022-06-23,17063,15723216,sp
2022-06-24,14241,15737457,sp
2022-06-25,8755,15746212,sp
2022-06-26,8052,15754264,sp
2022-06-27,16714,15770978,sp
2022-06-28,16981,15787959,sp
2022-06-29,16544,15804503,sp
2022-06-30,16884,15821387,sp
2022-07-01,13424,15834811,sp
2022-07-02,6971,15841782,sp
2022-07-03,7510,15849292,sp
2022-07-04,14012,15863304,sp
2022-07-05,16430,15879734,sp
2022-07-06,19646,15899380,sp
2022-07-07,16250,15915630,sp
2022-07-08,13372,15929002,sp
2022-07-09,7227,15936229,sp
2022-07-10,7385,15943614,sp
2022-07-11,14618,15958232,sp
2022-07-12,15827,15974059,sp
2022-07-13,15913,15989972,sp
2022-07-14,14537,16004509,sp
2022-07-15,13309,16017818,sp
2022-07-16,6510,16024328,sp
2022-07-17,7050,16031378,sp
2022-07-18,16281,16047659,sp
2022-07-19,16488,16064147,sp
2022-07-20,17925,16082072,sp
2022-07-21,15266,16097338,sp
2022-07-22,13078,16110416,sp
2022-07-23,6708,16117124,sp
2022-07-24,7192,16124316,sp
2022-07-25,15317,16139633,sp
2022-07-26,16455,16156088,sp
2022-07-27,16467,16172555,sp
2022-07-28,14804,16187359,sp
2022-07-29,11916,16199275,sp
2022-07-30,6492,16205767,sp
2022-07-31,6726,16212493,sp
2022-08-01,14938,16227431,sp
2022-08-02,14381,16241812,sp
2022-08-03,16767,16258579,sp
2022-08-04,14424,16273003,sp
2022-08-05,12535,16285538,sp
2022-08-06,6596,16292134,sp
2022-08-07,6936,16299070,sp
2022-08-08,16835,16315905,sp
2022-08-09,14244,16330149,sp
2022-08-10,14539,16344688,sp
2022-08-11,14296,16358984,sp
2022-08-12,12453,16371437,sp
2022-08-13,8199,16379636,sp
2022-08-14,9018,16388654,sp
2022-08-15,12486,16401140,sp
2022-08-16,15077,16416217,sp
2022-08-17,14871,16431088,sp
2022-08-18,15271,16446359,sp
2022-08-19,13333,16459692,sp
2022-08-20,6509,16466201,sp
2022-08-21,6976,16473177,sp
2022-08-22,15370,16488547,sp
2022-08-23,16272,16504819,sp
2022-08-24,16384,16521203,sp
2022-08-25,16260,16537463,sp
2022-08-26,13636,16551099,sp
2022-08-27,6883,16557982,sp
2022-08-28,7519,16565501,sp
2022-08-29,15050,16580551,sp
2022-08-30,16568,16597119,sp
2022-08-31,16091,16613210,sp
2022-09-01,15263,16628473,sp
2022-09-02,13899,16642372,sp
2022-09-03,6415,16648787,sp
2022-09-04,6830,16655617,sp
2022-09-05,13333,16668950,sp
2022-09-06,16863,16685813,sp
2022-09-07,15744,16701557,sp
2022-09-08,16155,16717712,sp
2022-09-09,13330,16731042,sp
2022-09-10,6920,16737962,sp
2022-09-11,7470,16745432,sp
2022-09-12,15888,16761320,sp
2022-09-13,20368,16781688,sp
2022-09-14,22541,16804229,sp
2022-09-15,17364,16821593,sp
2022-09-16,14080,16835673,sp
2022-09-17,7570,16843243,sp
2022-09-18,7951,16851194,sp
2022-09-19,17421,16868615,sp
2022-09-20,19000,16887615,sp
2022-09-21,18933,16906548,sp
2022-09-22,17471,16924019,sp
2022-09-23,14998,16939017,sp
2022-09-24,8445,16947462,sp
2022-09-25,8747,16956209,sp
2022-09-26,18993,16975202,sp
2022-09-27,20751,16995953,sp
2022-09-28,19132,17015085,sp
2022-09-29,18596,17033681,sp
2022-09-30,15534,17049215,sp
2022-10-01,7833,17057048,sp
2022-10-02,7950,17064998,sp
2022-10-03,16657,17081655,sp
2022-10-04,18549,17100204,sp
2022-10-05,18035,17118239,sp
2022-10-06,19016,17137255,sp
2022-10-07,15400,17152655,sp
2022-10-08,8333,17160988,sp
2022-10-09,8771,17169759,sp
2022-10-10,17258,17187017,sp
2022-10-11,18687,17205704,sp
2022-10-12,18117,17223821,sp
2022-10-13,18484,17242305,sp
2022-10-14,15731,17258036,sp
2022-10-15,8222,17266258,sp
2022-10-16,8439,17274697,sp
2022-10-17,18761,17293458,sp
2022-10-18,19174,17312632,sp
2022-10-19,18114,17330746,sp
2022-10-20,9298,17340044,sp
2022-10-21,7736,17347780,sp
2022-10-22,3766,17351546,sp
2022-10-23,4087,17355633,sp
2022-10-24,9437,17365070,sp
2022-10-25,10085,17375155,sp
2022-10-26,9139,17384294,sp
2022-10-27,9612,17393906,sp
2022-10-28,7314,17401220,sp
2022-10-29,4353,17405573,sp
2022-10-30,4379,17409952,sp
2022-10-31,8112,17418064,sp
2022-11-01,8422,17426486,sp
2022-11-02,9876,17436362,sp
2022-11-03,9054,17445416,sp
2022-11-04,8172,17453588,sp
2022-11-05,4636,17458224,sp
2022-11-06,4862,17463086,sp
2022-11-07,17635,17480721,sp
2022-11-08,18913,17499634,sp
2022-11-09,15786,17515420,sp
2022-11-10,14334,17529754,sp
2022-11-11,11059,17540813,sp
2022-11-12,6799,17547612,sp
2022-11-13,6617,17554229,sp
2022-11-14,12944,17567173,sp
2022-11-15,15247,17582420,sp
2022-11-16,13428,17595848,sp
2022-11-17,13080,17608928,sp
2022-11-18,11672,17620600,sp
2022-11-19,5869,17626469,sp
2022-11-20,12478,17638947,sp
2022-11-21,12520,17651467,sp
2022-11-22,12509,17663976,sp
2022-11-23,10907,17674883,sp
2022-11-24,9849,17684732,sp
2022-11-25,8463,17693195,sp
2022-11-26,5317,17698512,sp
2022-11-27,5743,17704255,sp
2022-11-28,12234,17716489,sp
2022-11-29,12215,17728704,sp
2022-11-30,11776,17740480,sp
2022-12-01,11170,17751650,sp
2022-12-02,9700,17761350,sp
2022-12-03,5417,17766767,sp
2022-12-04,5552,17772319,sp
2022-12-05,11332,17783651,sp
2022-12-06,10622,17794273,sp
2022-12-07,10131,17804404,sp
2022-12-08,9269,17813673,sp
2022-12-09,8348,17822021,sp
2022-12-10,4945,17826966,sp
2022-12-11,4922,17831888,sp
2022-12-12,9180,17841068,sp
